trade_id,year,region1,region2,industry1,industry2,amount,total_resources_value,resources_count,unique_resources_factors,emission/air,natural_resource/water,resources_Water_Consumption,resources_Crops,resources_intensity
3332,2019,FR,FR,ELEC1,PULP5,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10420,2019,FR,FR,RADIO,FOOD3,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13719,2019,FR,FR,WHOLE,PAPE3,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6264,2019,FR,FR,HEALT,FOOD2,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12202,2019,FR,FR,STONE,HOTEL,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,2019,FR,FR,BIODI,ANIMA,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,2019,FR,FR,AIRTR,FOOD2,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12663,2019,FR,FR,TEXT2,CHEM1,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10966,2019,FR,FR,REFIN,BIODI,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,2019,FR,FR,BIOG1,WHOLE,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11827,2019,FR,FR,SANDC,RAILW,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3299,2019,FR,FR,ELEC1,MACHI,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10113,2019,FR,FR,POULT,HEALT,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,2019,FR,FR,AIRTR,RADIO,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13206,2019,FR,FR,TRANS,FURNI,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3330,2019,FR,FR,ELEC1,PRINT,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6107,2019,FR,FR,GASDI,LEATH,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,2019,FR,FR,BASIC,BIODI,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13094,2019,FR,FR,TRAN2,GLASS,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3929,2019,FR,FR,ELEC6,BIODI,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8372,2019,FR,FR,NAPHT,BIOGA,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9103,2019,FR,FR,PAPE2,INERT,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4826,2019,FR,FR,FISH5,RADIO,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3492,2019,FR,FR,ELEC2,TRAN2,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5741,2019,FR,FR,FOODW,SUGA1,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11142,2019,FR,FR,RENTI,VEGE1,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5791,2019,FR,FR,FORES,HEALT,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,2019,FR,FR,BIOGA,MEMBE,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5736,2019,FR,FR,FOODW,SANDC,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10633,2019,FR,FR,RAILW,TEXT2,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5854,2019,FR,FR,FOUND,ELECT,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8934,2019,FR,FR,PAPE1,ELEC2,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10611,2019,FR,FR,RAILW,RADIO,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9608,2019,FR,FR,PLAS1,BRICK,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4510,2019,FR,FR,FABRI,LIQUI,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12074,2019,FR,FR,SEWAG,SUGA1,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,2019,FR,FR,BEVER,PAPE4,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13863,2019,FR,FR,WOOD1,NUCLE,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6664,2019,FR,FR,INERT,NAPHT,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12069,2019,FR,FR,SEWAG,SANDC,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2019,FR,FR,93197,CERAM,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12225,2019,FR,FR,STONE,PLAST,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6037,2019,FR,FR,FURNI,TRAN2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3307,2019,FR,FR,ELEC1,MOTOR,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6426,2019,FR,FR,HEAVY,WHEAT,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10507,2019,FR,FR,RAILW,ADDIT,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,2019,FR,FR,ALUM1,PAPE4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6137,2019,FR,FR,GASDI,PLAS1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4306,2019,FR,FR,ELECT,93197,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,2019,FR,FR,BIODI,BIODI,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2480,2019,FR,FR,DAIRY,FOOD4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2363,2019,FR,FR,COPP1,MOTOR,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5997,2019,FR,FR,FURNI,NONME,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713,2019,FR,FR,CHEM1,MEATA,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4577,2019,FR,FR,FABRI,VEGE1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10375,2019,FR,FR,RADIO,93197,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7999,2019,FR,FR,MEMBE,AIRTR,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9269,2019,FR,FR,PAPE3,PUBLI,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3906,2019,FR,FR,ELEC5,TRAN2,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10391,2019,FR,FR,RADIO,CEMEN,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12717,2019,FR,FR,TEXT2,MACHI,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3724,2019,FR,FR,ELEC4,OILHA,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12962,2019,FR,FR,TRAN1,INERT,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7788,2019,FR,FR,MEAT4,MEMBE,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6704,2019,FR,FR,INERT,RETAI,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8356,2019,FR,FR,MOTOR,TEXTI,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,2019,FR,FR,BIOGA,INERT,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,2019,FR,FR,CHEM1,LANDT,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11705,2019,FR,FR,SALEM,PULP5,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7904,2019,FR,FR,MEATC,SANDC,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12823,2019,FR,FR,TEXTI,FOOD4,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4599,2019,FR,FR,FINAN,BITU1,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7203,2019,FR,FR,LANDT,LUBRI,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7363,2019,FR,FR,LIQUE,INSUR,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11362,2019,FR,FR,RETAI,FOOD3,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11736,2019,FR,FR,SALEM,WEARI,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6895,2019,FR,FR,INTER,BIOGA,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3604,2019,FR,FR,ELEC3,PREC1,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3387,2019,FR,FR,ELEC2,CERAM,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3712,2019,FR,FR,ELEC4,MEATA,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12463,2019,FR,FR,SUPPO,REFI1,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5903,2019,FR,FR,FOUND,PULP5,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,2019,FR,FR,CERAM,93197,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6970,2019,FR,FR,INTER,NONF1,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,2019,FR,FR,CERAM,DIST1,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13299,2019,FR,FR,VEGE1,RETA1,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8198,2019,FR,FR,MOTO1,OILSE,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7512,2019,FR,FR,LUBRI,RENTI,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,2019,FR,FR,AUXIL,WOOD1,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,2019,FR,FR,BIOG1,PUBLI,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7885,2019,FR,FR,MEATC,OILHA,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,2019,FR,FR,CEMEN,FORES,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1763,2019,FR,FR,CHEM1,STONE,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7470,2019,FR,FR,LUBRI,EDUCA,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,2019,FR,FR,CHEM1,ELE11,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7712,2019,FR,FR,MEAT1,MEMBE,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2083,2019,FR,FR,COMPU,FOOD1,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13925,2019,FR,FR,WOOD2,93197,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7586,2019,FR,FR,MACHI,HEAVY,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8227,2019,FR,FR,MOTO1,RETAI,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,2019,FR,FR,CONST,MEATP,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,2019,FR,FR,AIRTR,COPP1,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5281,2019,FR,FR,FOOD3,MEATC,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5920,2019,FR,FR,FOUND,TEXT2,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5648,2019,FR,FR,FOODW,ELEC2,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12750,2019,FR,FR,TEXT2,PRINT,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4823,2019,FR,FR,FISH5,PRINT,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8061,2019,FR,FR,MEMBE,MEATC,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,2019,FR,FR,BIOG1,HOTEL,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7274,2019,FR,FR,LANDT,WHITE,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13120,2019,FR,FR,TRAN2,NONME,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5989,2019,FR,FR,FURNI,MEATC,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11157,2019,FR,FR,RESEA,OFFIC,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4078,2019,FR,FR,ELEC7,EDUCA,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7783,2019,FR,FR,MEAT4,MEAT1,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8731,2019,FR,FR,OILHA,ELEC5,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10106,2019,FR,FR,POULT,BUSIN,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3942,2019,FR,FR,ELEC6,COMPU,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11981,2019,FR,FR,SEWAG,ELEC2,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6462,2019,FR,FR,HOTEL,DISTR,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7951,2019,FR,FR,MEATP,INERT,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6292,2019,FR,FR,HEALT,MEATP,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4796,2019,FR,FR,FISH5,MACHI,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,2019,FR,FR,BIOGA,ELEC4,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,2019,FR,FR,CERAM,WOODW,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4780,2019,FR,FR,FISH5,FURNI,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12497,2019,FR,FR,TEXT1,93197,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5540,2019,FR,FR,FOOD5,FOOD4,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7603,2019,FR,FR,MACHI,MEATP,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2825,2019,FR,FR,EDUCA,ANIMA,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7402,2019,FR,FR,LIQUE,RAWMI,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554,2019,FR,FR,DIST1,CEREA,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12445,2019,FR,FR,SUPPO,PFERT,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11385,2019,FR,FR,RETAI,MEAT1,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3044,2019,FR,FR,ELE10,PLAST,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9149,2019,FR,FR,PAPE2,REALE,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12178,2019,FR,FR,STONE,COMPU,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2478,2019,FR,FR,DAIRY,FOOD2,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,2019,FR,FR,CRUDE,BITU1,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12877,2019,FR,FR,TEXTI,SANDC,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13888,2019,FR,FR,WOOD1,RAILW,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6284,2019,FR,FR,HEALT,LIQUE,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3687,2019,FR,FR,ELEC4,FOOD2,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10896,2019,FR,FR,RECRE,NUCLE,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12821,2019,FR,FR,TEXTI,FOOD2,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14132,2019,FR,FR,WOODW,MEAT4,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,2019,FR,FR,AIRTR,SUGA1,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4451,2019,FR,FR,FABRI,BITU1,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,2019,FR,FR,AUXIL,PIGS9,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5900,2019,FR,FR,FOUND,POSTT,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3652,2019,FR,FR,ELEC4,AUXIL,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7487,2019,FR,FR,LUBRI,HOTEL,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8203,2019,FR,FR,MOTO1,PAPER,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3855,2019,FR,FR,ELEC5,NAPHT,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,2019,FR,FR,CHEMI,SUPPO,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7151,2019,FR,FR,LANDT,COALT,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,2019,FR,FR,AUXIL,LUBRI,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4247,2019,FR,FR,ELEC8,NONME,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13160,2019,FR,FR,TRAN2,SEACO,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8968,2019,FR,FR,PAPE1,LIQUE,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3345,2019,FR,FR,ELEC1,SALEM,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4543,2019,FR,FR,FABRI,PREC1,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10193,2019,FR,FR,PRINT,GASDI,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5159,2019,FR,FR,FOOD2,PREC1,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,2019,FR,FR,BIOGA,LUBRI,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6181,2019,FR,FR,GASDI,WOOD1,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2952,2019,FR,FR,EDUCA,TEXT2,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14195,2019,FR,FR,WOODW,WEARI,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6008,2019,FR,FR,FURNI,PLAS1,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,2019,FR,FR,ALUM1,FOOD4,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2019,FR,FR,93197,MEATP,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9322,2019,FR,FR,PAPE4,CERAM,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12500,2019,FR,FR,TEXT1,ALUM1,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7102,2019,FR,FR,KEROS,REALE,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5538,2019,FR,FR,FOOD5,FOOD2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5912,2019,FR,FR,FOUND,SALEM,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13420,2019,FR,FR,WASTE,MEAT1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9825,2019,FR,FR,PLAS2,MOTOR,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12795,2019,FR,FR,TEXTI,ALUM1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9037,2019,FR,FR,PAPE1,VEGET,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9642,2019,FR,FR,PLAS1,FISH5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,2019,FR,FR,AIRTR,VEGET,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3941,2019,FR,FR,ELEC6,COLLE,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4353,2019,FR,FR,ELECT,FOODW,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,2019,FR,FR,BIODI,GASDI,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6507,2019,FR,FR,HOTEL,MEATA,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5427,2019,FR,FR,FOOD4,MEAT1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,2019,FR,FR,CONST,MEATA,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4896,2019,FR,FR,FISHF,TEXTI,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13659,2019,FR,FR,WHOLE,ELE12,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7810,2019,FR,FR,MEAT4,SEACO,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,2019,FR,FR,BIOGA,BASIC,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,2019,FR,FR,MOTO1,MEATC,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9476,2019,FR,FR,PAPER,FORES,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,2019,FR,FR,CERAM,TRANS,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8321,2019,FR,FR,MOTOR,OILSE,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12170,2019,FR,FR,STONE,BRICK,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13928,2019,FR,FR,WOOD2,ALUM1,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2019,FR,FR,COLLE,TEXT1,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8767,2019,FR,FR,OILHA,MEAT4,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,2019,FR,FR,CHEM1,COPP1,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4489,2019,FR,FR,FABRI,FOOD1,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12739,2019,FR,FR,TEXT2,PAPER,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,2019,FR,FR,COLLE,FOOD3,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14066,2019,FR,FR,WOOD2,WEARI,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,2019,FR,FR,AUXIL,WHITE,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2686,2019,FR,FR,DISTR,ANIMA,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5271,2019,FR,FR,FOOD3,KEROS,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7466,2019,FR,FR,LUBRI,COMPU,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,2019,FR,FR,BIOGA,WHITE,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9318,2019,FR,FR,PAPE4,BRICK,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6978,2019,FR,FR,INTER,PAPE2,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2019,FR,FR,93197,BRICK,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9673,2019,FR,FR,PLAS1,MEATP,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048,2019,FR,FR,COMPU,BITU1,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,2019,FR,FR,AUXIL,RETAI,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13164,2019,FR,FR,TRAN2,SUGAR,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11073,2019,FR,FR,RENTI,LUBRI,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7425,2019,FR,FR,LIQUE,WHEAT,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8146,2019,FR,FR,MOTO1,COPP1,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2633,2019,FR,FR,DIST1,PLAS1,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6229,2019,FR,FR,HEALT,ALUM1,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4003,2019,FR,FR,ELEC6,PIGS9,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11527,2019,FR,FR,RUBBE,LUBRI,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2732,2019,FR,FR,DISTR,FURNI,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5023,2019,FR,FR,FOOD1,RUBBE,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12638,2019,FR,FR,TEXT1,WEARI,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4444,2019,FR,FR,FABRI,ANIMA,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12790,2019,FR,FR,TEXT2,WOOD2,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,2019,FR,FR,AUXIL,CEREA,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3442,2019,FR,FR,ELEC2,NAPHT,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7096,2019,FR,FR,KEROS,POSTT,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5682,2019,FR,FR,FOODW,LIQUE,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4021,2019,FR,FR,ELEC6,RESEA,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13266,2019,FR,FR,VEGE1,CONST,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4277,2019,FR,FR,ELEC8,RESEA,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6162,2019,FR,FR,GASDI,SEWAG,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
