trade_id,year,region1,region2,industry1,industry2,amount,total_employment_value,employment_count,unique_employment_factors,economic/employment,employment_People,employment_Hours,employment_intensity
1524,2019,CN,CN,BLAST,ELEC3,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3566,2019,CN,CN,CROPS,POSTT,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,2019,CN,CN,BEVER,WOODW,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4735,2019,CN,CN,ELEC3,PATEN,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,2019,CN,CN,COKE1,COPP1,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4524,2019,CN,CN,ELEC2,ELEC1,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,2019,CN,CN,CATTL,ANIMA,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11802,2019,CN,CN,OXYGE,ELECT,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5070,2019,CN,CN,ELEC5,TRAN2,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13172,2019,CN,CN,POSTT,GASWO,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7142,2019,CN,CN,FURNI,PETRO,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5215,2019,CN,CN,ELEC6,WEARI,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3319,2019,CN,CN,COPP1,COKE1,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10580,2019,CN,CN,MOTOR,WOOLS,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8754,2019,CN,CN,KEROS,BUSIN,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12671,2019,CN,CN,PFERT,WEARI,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,2019,CN,CN,BIOGA,RAILW,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2512,2019,CN,CN,COALT,LUBRI,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17122,2019,CN,CN,TRAN1,MEATP,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16455,2019,CN,CN,SUPPO,AVIAT,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13327,2019,CN,CN,PREC1,ELEC7,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,2019,CN,CN,BIOGA,RADIO,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16306,2019,CN,CN,SUGA1,PUBLI,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9311,2019,CN,CN,LEATH,PROCE,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,2019,CN,CN,BASIC,RETAI,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16328,2019,CN,CN,SUGAR,AUXIL,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5342,2019,CN,CN,ELEC8,NONSP,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5764,2019,CN,CN,FABRI,LUBRI,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,2019,CN,CN,PFERT,DIST1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12552,2019,CN,CN,PETRO,TEXTI,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17383,2019,CN,CN,TRANS,ELEC1,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5264,2019,CN,CN,ELEC8,BRICK,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,2019,CN,CN,AIRTR,CROPS,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9623,2019,CN,CN,MACHI,MEATC,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8318,2019,CN,CN,INLAN,PADDY,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17118,2019,CN,CN,TRAN1,MEAT1,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14475,2019,CN,CN,REALE,MEATC,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14108,2019,CN,CN,RADIO,SECO9,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2712,2019,CN,CN,COKEO,DAIRY,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11191,2019,CN,CN,NONME,CATTL,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6851,2019,CN,CN,FORES,PLANT,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18203,2019,CN,CN,WHOLE,FISH5,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2691,2019,CN,CN,COKEO,BIOG1,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9545,2019,CN,CN,MACHI,AVIAT,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9614,2019,CN,CN,MACHI,LEADZ,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12786,2019,CN,CN,PIGS9,TRAN2,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6458,2019,CN,CN,FOOD4,COLLE,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2599,2019,CN,CN,COKE1,FURNI,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15597,2019,CN,CN,SALEM,ELEC2,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14052,2019,CN,CN,RADIO,LIQUE,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4027,2019,CN,CN,DISTR,REFI1,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5710,2019,CN,CN,FABRI,CHARC,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15554,2019,CN,CN,RUBBE,WHITE,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16358,2019,CN,CN,SUGAR,ELEC1,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14454,2019,CN,CN,REALE,GASWO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3310,2019,CN,CN,COPP1,BIOG1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6771,2019,CN,CN,FORES,BRICK,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13131,2019,CN,CN,POSTT,CEREA,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14331,2019,CN,CN,RAWMI,FOUND,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16996,2019,CN,CN,TOBAC,OFFIC,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,2019,CN,CN,CERAM,GLASS,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,2019,CN,CN,BEVER,DIST1,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13565,2019,CN,CN,PRINT,PETRO,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9825,2019,CN,CN,MEAT4,TEXTI,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,2019,CN,CN,ALUM1,RECRE,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3434,2019,CN,CN,COPPE,FABRI,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5448,2019,CN,CN,ELEC9,HEALT,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12440,2019,CN,CN,PATEN,FURNI,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12362,2019,CN,CN,PARAF,FABRI,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12601,2019,CN,CN,PFERT,FOUND,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12602,2019,CN,CN,PFERT,FURNI,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4635,2019,CN,CN,ELEC3,AIRTR,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12541,2019,CN,CN,PETRO,PETRO,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11729,2019,CN,CN,OILSE,NONSP,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,2019,CN,CN,BRICK,BLAST,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,2019,CN,CN,AUXIL,WHEAT,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11673,2019,CN,CN,OILSE,COPP1,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17548,2019,CN,CN,VEGE1,ELEC1,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11279,2019,CN,CN,NONME,POULT,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3918,2019,CN,CN,DISTR,BLAST,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,2019,CN,CN,BASIC,CROPS,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,2019,CN,CN,BEVER,PLANT,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11391,2019,CN,CN,NONSP,STEAM,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16074,2019,CN,CN,STEAM,FORES,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4646,2019,CN,CN,ELEC3,BITU1,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14356,2019,CN,CN,RAWMI,NONF1,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6210,2019,CN,CN,FISHF,NONME,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,2019,CN,CN,BIODI,TRAN2,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5185,2019,CN,CN,ELEC6,PUBLI,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3455,2019,CN,CN,COPPE,NONFE,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10902,2019,CN,CN,NFERT,MACHI,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10265,2019,CN,CN,MEMBE,WOOLS,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16387,2019,CN,CN,SUGAR,LIQUE,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12675,2019,CN,CN,PFERT,WOODW,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8935,2019,CN,CN,LANDT,ELEC6,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2995,2019,CN,CN,COMPU,CEREA,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7529,2019,CN,CN,GLASS,PRECI,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12503,2019,CN,CN,PETRO,ELEC3,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17787,2019,CN,CN,WASTE,HOTEL,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9871,2019,CN,CN,MEATC,ELEC8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15133,2019,CN,CN,RETA1,ELEC6,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8331,2019,CN,CN,INLAN,POULT,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3678,2019,CN,CN,DAIRY,BIOGA,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16090,2019,CN,CN,STEAM,LEAD1,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7389,2019,CN,CN,GASWO,LANDT,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,2019,CN,CN,BLAST,RADIO,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,2019,CN,CN,COALT,WHITE,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9699,2019,CN,CN,MACHI,WOOLS,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9650,2019,CN,CN,MACHI,PIGS9,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6066,2019,CN,CN,FISH5,KERO1,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7941,2019,CN,CN,HOTEL,PETRO,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15549,2019,CN,CN,RUBBE,VEGE1,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5837,2019,CN,CN,FABRI,WHITE,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5024,2019,CN,CN,ELEC5,NONME,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14939,2019,CN,CN,RENTI,WHEAT,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17703,2019,CN,CN,VEGET,PFERT,3.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13093,2019,CN,CN,PLAST,PRECI,3.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17203,2019,CN,CN,TRAN2,BITU1,3.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,2019,CN,CN,BIOGA,GLASS,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11503,2019,CN,CN,OFFIC,MEAT1,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4971,2019,CN,CN,ELEC5,ELEC1,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6220,2019,CN,CN,FISHF,PIGS9,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2085,2019,CN,CN,CEREA,MEATA,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12588,2019,CN,CN,PFERT,ELEC2,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,2019,CN,CN,BRICK,RADIO,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3992,2019,CN,CN,DISTR,NATU1,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15527,2019,CN,CN,RUBBE,REFIN,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2611,2019,CN,CN,COKE1,LANDT,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5965,2019,CN,CN,FINAN,PRECI,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12692,2019,CN,CN,PIGS9,CEMEN,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11447,2019,CN,CN,OFFIC,COKE1,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12464,2019,CN,CN,PATEN,SALEM,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6574,2019,CN,CN,FOOD5,COPP1,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5318,2019,CN,CN,ELEC8,LEAD1,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17828,2019,CN,CN,WASTE,RAILW,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17528,2019,CN,CN,VEGE1,BITUM,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15520,2019,CN,CN,RUBBE,PULP5,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12463,2019,CN,CN,PATEN,RUBBE,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8793,2019,CN,CN,KEROS,FOOD5,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16163,2019,CN,CN,STONE,93197,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7630,2019,CN,CN,HEALT,KERO1,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13274,2019,CN,CN,POULT,FINAN,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16034,2019,CN,CN,STEAM,BITU1,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14892,2019,CN,CN,RENTI,PADDY,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10923,2019,CN,CN,NFERT,PATEN,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14574,2019,CN,CN,RECRE,COPP1,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10388,2019,CN,CN,MOTO1,PRECI,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,2019,CN,CN,BRICK,RUBBE,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9897,2019,CN,CN,MEATC,RETA1,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5827,2019,CN,CN,FABRI,TOBAC,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7496,2019,CN,CN,GLASS,INLAN,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14341,2019,CN,CN,RAWMI,LEAD1,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2396,2019,CN,CN,CHEMI,CONST,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7454,2019,CN,CN,GLASS,BLAST,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9070,2019,CN,CN,LEAD1,COPP1,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4343,2019,CN,CN,ELEC1,AVIAT,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,2019,CN,CN,ALUM1,RETA1,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10760,2019,CN,CN,NATUR,COKE1,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11434,2019,CN,CN,OFFIC,BITU1,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,2019,CN,CN,BASIC,PETRO,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4863,2019,CN,CN,ELEC4,MEATC,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8984,2019,CN,CN,LANDT,NATUR,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4956,2019,CN,CN,ELEC5,COALT,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17561,2019,CN,CN,VEGE1,FORES,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3795,2019,CN,CN,DIST1,CROPS,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3976,2019,CN,CN,DISTR,LEADZ,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,2019,CN,CN,AUXIL,COALT,3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,2019,CN,CN,BLAST,ELEC4,3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6544,2019,CN,CN,FOOD4,TRAN1,3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2757,2019,CN,CN,COKEO,NFERT,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,2019,CN,CN,BUSIN,NATU1,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4850,2019,CN,CN,ELEC4,KERO1,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,2019,CN,CN,COALT,REFIN,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10793,2019,CN,CN,NATUR,INLAN,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10053,2019,CN,CN,MEDIC,NONSP,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2159,2019,CN,CN,CHARC,IRONO,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7400,2019,CN,CN,GASWO,MOTO1,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5811,2019,CN,CN,FABRI,REFIN,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4154,2019,CN,CN,EDUCA,NONSP,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11039,2019,CN,CN,NONF1,ELE12,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14360,2019,CN,CN,RAWMI,PATEN,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16865,2019,CN,CN,TEXTI,PADDY,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6506,2019,CN,CN,FOOD4,NATUR,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7620,2019,CN,CN,HEALT,GASWO,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8232,2019,CN,CN,INLAN,BITU1,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17302,2019,CN,CN,TRAN2,POSTT,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8884,2019,CN,CN,KEROS,WASTE,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3716,2019,CN,CN,DAIRY,INLAN,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7135,2019,CN,CN,FURNI,OXYGE,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7156,2019,CN,CN,FURNI,PULP5,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7992,2019,CN,CN,HOTEL,WOOD2,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17783,2019,CN,CN,WASTE,FURNI,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4744,2019,CN,CN,ELEC3,PRECI,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6181,2019,CN,CN,FISHF,FOUND,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13081,2019,CN,CN,PLAST,NFERT,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16423,2019,CN,CN,SUGAR,RAILW,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12287,2019,CN,CN,PAPER,PATEN,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,2019,CN,CN,OXYGE,CERAM,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14289,2019,CN,CN,RAWMI,AUXIL,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16949,2019,CN,CN,TOBAC,DISTR,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4510,2019,CN,CN,ELEC2,COALT,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11728,2019,CN,CN,OILSE,NONME,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,2019,CN,CN,AUXIL,ELEC9,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9790,2019,CN,CN,MEAT4,FABRI,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9221,2019,CN,CN,LEATH,CEREA,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14005,2019,CN,CN,RADIO,COLLE,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,2019,CN,CN,BIODI,PADDY,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18502,2019,CN,CN,WOODW,COALT,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14829,2019,CN,CN,RENTI,DIST1,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3440,2019,CN,CN,COPPE,IRONO,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13885,2019,CN,CN,PULP5,ALUM1,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13060,2019,CN,CN,PLAST,FOOD5,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11003,2019,CN,CN,NICKE,RESEA,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6208,2019,CN,CN,FISHF,NFERT,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13802,2019,CN,CN,PUBLI,LEAD1,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17722,2019,CN,CN,VEGET,SALEM,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9352,2019,CN,CN,LIQUE,BEVER,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8441,2019,CN,CN,INSUR,KERO1,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,2019,CN,CN,ALUMI,PLAST,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11754,2019,CN,CN,OILSE,RENTI,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15526,2019,CN,CN,RUBBE,REFI1,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13751,2019,CN,CN,PUBLI,COALT,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2237,2019,CN,CN,CHARC,WHOLE,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16944,2019,CN,CN,TOBAC,COPP1,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2019,CN,CN,93197,BLAST,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7678,2019,CN,CN,HEALT,PULP5,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10854,2019,CN,CN,NFERT,BASIC,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2262,2019,CN,CN,CHEM1,CHEMI,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16270,2019,CN,CN,SUGA1,ELEC1,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5045,2019,CN,CN,ELEC5,PULP5,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,2019,CN,CN,AVIAT,PATEN,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2019,CN,CN,93197,PARAF,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18510,2019,CN,CN,WOODW,CROPS,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12571,2019,CN,CN,PFERT,CATTL,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9113,2019,CN,CN,LEAD1,NONF1,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,2019,CN,CN,AUXIL,CROPS,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3061,2019,CN,CN,COMPU,MEATP,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14233,2019,CN,CN,RAILW,PETRO,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17927,2019,CN,CN,WEARI,KERO1,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9127,2019,CN,CN,LEAD1,PUBLI,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6022,2019,CN,CN,FISH5,CEMEN,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16242,2019,CN,CN,STONE,SUGAR,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5768,2019,CN,CN,FABRI,MEATA,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3058,2019,CN,CN,COMPU,MEAT1,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10225,2019,CN,CN,MEMBE,PROCE,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3863,2019,CN,CN,DIST1,PETRO,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11157,2019,CN,CN,NONFE,NFERT,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5417,2019,CN,CN,ELEC9,CHEM1,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7379,2019,CN,CN,GASWO,FISHF,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5349,2019,CN,CN,ELEC8,PATEN,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18093,2019,CN,CN,WHITE,ALUM1,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2074,2019,CN,CN,CEREA,FINAN,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18680,2019,CN,CN,WOOLS,PLAST,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16811,2019,CN,CN,TEXTI,ELEC7,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3805,2019,CN,CN,DIST1,ELEC3,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
